0.8756 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
54.0053 	DATA 	Keypress: s
54.0109 	EXP 	map: autoDraw = False
54.0109 	EXP 	map: autoDraw = True
57.0100 	EXP 	New trial (rep=0, index=4): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.0132 	DATA 	Keypress: k
57.0203 	EXP 	map: autoDraw = False
57.0203 	EXP 	map: autoDraw = True
57.1137 	EXP 	New trial (rep=0, index=5): OrderedDict([('corrAns', 'k'), ('directNote', None)])
57.1177 	DATA 	Keypress: s
57.1278 	EXP 	map: autoDraw = False
57.1278 	EXP 	map: autoDraw = True
57.1804 	EXP 	New trial (rep=0, index=6): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.1848 	DATA 	Keypress: k
57.1924 	EXP 	map: autoDraw = False
57.1924 	EXP 	map: autoDraw = True
57.2623 	EXP 	New trial (rep=0, index=7): OrderedDict([('corrAns', 'k'), ('directNote', None)])
57.2663 	DATA 	Keypress: s
57.2741 	EXP 	map: autoDraw = False
57.2741 	EXP 	map: autoDraw = True
57.3292 	EXP 	New trial (rep=0, index=8): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.3335 	DATA 	Keypress: k
57.3390 	EXP 	map: autoDraw = False
57.3390 	EXP 	map: autoDraw = True
57.4295 	EXP 	New trial (rep=0, index=9): OrderedDict([('corrAns', 'k'), ('directNote', None)])
57.4343 	DATA 	Keypress: s
57.4401 	EXP 	map: autoDraw = False
57.4401 	EXP 	map: autoDraw = True
57.4630 	EXP 	New trial (rep=0, index=10): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.4672 	DATA 	Keypress: k
57.4726 	EXP 	map: autoDraw = False
57.4726 	EXP 	map: autoDraw = True
57.5905 	DATA 	Keypress: s
57.6074 	EXP 	New trial (rep=0, index=11): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.6094 	DATA 	Keypress: k
57.6197 	EXP 	map: autoDraw = False
57.6197 	EXP 	map: autoDraw = True
57.7471 	EXP 	New trial (rep=0, index=12): OrderedDict([('corrAns', 'k'), ('directNote', None)])
57.7509 	DATA 	Keypress: k
57.7564 	EXP 	map: autoDraw = False
57.7564 	EXP 	map: autoDraw = True
57.8926 	EXP 	New trial (rep=0, index=13): OrderedDict([('corrAns', 'k'), ('directNote', None)])
57.8947 	DATA 	Keypress: k
57.9032 	EXP 	map: autoDraw = False
57.9032 	EXP 	map: autoDraw = True
57.9626 	EXP 	New trial (rep=0, index=14): OrderedDict([('corrAns', 's'), ('directNote', None)])
57.9675 	DATA 	Keypress: s
57.9725 	EXP 	map: autoDraw = False
57.9725 	EXP 	map: autoDraw = True
58.0628 	EXP 	New trial (rep=0, index=15): OrderedDict([('corrAns', 's'), ('directNote', 'k = right')])
58.0669 	DATA 	Keypress: k
58.0728 	EXP 	map: autoDraw = False
58.0728 	EXP 	map: autoDraw = True
58.1123 	EXP 	New trial (rep=0, index=16): OrderedDict([('corrAns', 'k'), ('directNote', None)])
58.1159 	DATA 	Keypress: s
58.1215 	EXP 	map: autoDraw = False
58.1215 	EXP 	map: autoDraw = True
58.2129 	EXP 	New trial (rep=0, index=17): OrderedDict([('corrAns', 's'), ('directNote', None)])
58.2170 	DATA 	Keypress: k
58.2231 	EXP 	map: autoDraw = False
58.2231 	EXP 	map: autoDraw = True
58.2788 	EXP 	New trial (rep=0, index=18): OrderedDict([('corrAns', 's'), ('directNote', None)])
58.2813 	DATA 	Keypress: s
58.2859 	EXP 	map: autoDraw = False
58.2859 	EXP 	map: autoDraw = True
58.3627 	EXP 	New trial (rep=0, index=19): OrderedDict([('corrAns', 'k'), ('directNote', None)])
58.3670 	DATA 	Keypress: k
58.3729 	EXP 	map: autoDraw = False
58.3729 	EXP 	map: autoDraw = True
58.4630 	EXP 	New trial (rep=0, index=20): OrderedDict([('corrAns', 'k'), ('directNote', None)])
58.4670 	DATA 	Keypress: s
58.4741 	EXP 	map: autoDraw = False
58.4741 	EXP 	map: autoDraw = True
58.5125 	EXP 	New trial (rep=0, index=21): OrderedDict([('corrAns', 's'), ('directNote', None)])
58.5170 	DATA 	Keypress: k
58.5225 	EXP 	map: autoDraw = False
58.5225 	EXP 	map: autoDraw = True
58.6294 	EXP 	New trial (rep=0, index=22): OrderedDict([('corrAns', 'k'), ('directNote', None)])
58.6336 	DATA 	Keypress: s
58.6394 	EXP 	map: autoDraw = False
58.6394 	EXP 	map: autoDraw = True
58.6474 	DATA 	Keypress: k
58.7753 	EXP 	New trial (rep=0, index=23): OrderedDict([('corrAns', 's'), ('directNote', None)])
58.7777 	DATA 	Keypress: s
58.7856 	EXP 	map: autoDraw = False
58.7856 	EXP 	map: autoDraw = True
58.7914 	DATA 	Keypress: k
58.9461 	EXP 	New trial (rep=0, index=24): OrderedDict([('corrAns', 'k'), ('directNote', None)])
58.9507 	DATA 	Keypress: k
58.9524 	DATA 	Keypress: s
58.9576 	EXP 	map: autoDraw = False
58.9576 	EXP 	map: autoDraw = True
59.0791 	EXP 	New trial (rep=0, index=25): OrderedDict([('corrAns', 's'), ('directNote', None)])
59.0832 	DATA 	Keypress: k
59.0891 	EXP 	map: autoDraw = False
59.0891 	EXP 	map: autoDraw = True
59.1252 	EXP 	New trial (rep=0, index=26): OrderedDict([('corrAns', 's'), ('directNote', None)])
59.1270 	DATA 	Keypress: s
59.1354 	EXP 	map: autoDraw = False
59.1354 	EXP 	map: autoDraw = True
59.2069 	EXP 	New trial (rep=0, index=27): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.2094 	DATA 	Keypress: k
59.2188 	EXP 	map: autoDraw = False
59.2188 	EXP 	map: autoDraw = True
59.2950 	EXP 	New trial (rep=0, index=28): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.2989 	DATA 	Keypress: s
59.3038 	EXP 	map: autoDraw = False
59.3038 	EXP 	map: autoDraw = True
59.3432 	EXP 	New trial (rep=0, index=29): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.3469 	DATA 	Keypress: k
59.3523 	EXP 	map: autoDraw = False
59.3523 	EXP 	map: autoDraw = True
59.4790 	EXP 	New trial (rep=0, index=30): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.4830 	DATA 	Keypress: s
59.4843 	DATA 	Keypress: k
59.4895 	EXP 	map: autoDraw = False
59.4895 	EXP 	map: autoDraw = True
59.6286 	EXP 	New trial (rep=0, index=31): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.6331 	DATA 	Keypress: k
59.6356 	DATA 	Keypress: s
59.6413 	EXP 	map: autoDraw = False
59.6413 	EXP 	map: autoDraw = True
59.7614 	EXP 	New trial (rep=1, index=0): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.7651 	DATA 	Keypress: k
59.7707 	EXP 	map: autoDraw = False
59.7707 	EXP 	map: autoDraw = True
59.7941 	EXP 	New trial (rep=1, index=1): OrderedDict([('corrAns', 's'), ('directNote', None)])
59.7978 	DATA 	Keypress: s
59.8036 	EXP 	map: autoDraw = False
59.8036 	EXP 	map: autoDraw = True
59.8749 	EXP 	New trial (rep=1, index=2): OrderedDict([('corrAns', 's'), ('directNote', None)])
59.8773 	DATA 	Keypress: k
59.8850 	EXP 	map: autoDraw = False
59.8850 	EXP 	map: autoDraw = True
59.9397 	DATA 	Keypress: s
59.9559 	EXP 	New trial (rep=1, index=3): OrderedDict([('corrAns', 'k'), ('directNote', None)])
59.9690 	EXP 	map: autoDraw = False
59.9690 	EXP 	map: autoDraw = True
60.0270 	EXP 	New trial (rep=1, index=4): OrderedDict([('corrAns', 's'), ('directNote', None)])
60.0310 	DATA 	Keypress: k
60.0370 	EXP 	map: autoDraw = False
60.0370 	EXP 	map: autoDraw = True
60.1285 	EXP 	New trial (rep=1, index=5): OrderedDict([('corrAns', 'k'), ('directNote', None)])
60.1323 	DATA 	Keypress: s
60.1398 	EXP 	map: autoDraw = False
60.1398 	EXP 	map: autoDraw = True
60.1574 	EXP 	New trial (rep=1, index=6): OrderedDict([('corrAns', 'k'), ('directNote', None)])
60.1601 	DATA 	Keypress: k
60.1687 	EXP 	map: autoDraw = False
60.1687 	EXP 	map: autoDraw = True
60.2769 	EXP 	New trial (rep=1, index=7): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
60.2806 	DATA 	Keypress: s
60.2865 	EXP 	map: autoDraw = False
60.2865 	EXP 	map: autoDraw = True
60.2945 	DATA 	Keypress: k
60.4111 	DATA 	Keypress: k
60.4282 	EXP 	New trial (rep=1, index=8): OrderedDict([('corrAns', 's'), ('directNote', None)])
60.4325 	DATA 	Keypress: s
60.4387 	EXP 	map: autoDraw = False
60.4387 	EXP 	map: autoDraw = True
60.5430 	EXP 	New trial (rep=1, index=9): OrderedDict([('corrAns', 's'), ('directNote', None)])
60.5476 	DATA 	Keypress: k
60.5544 	EXP 	map: autoDraw = False
60.5544 	EXP 	map: autoDraw = True
60.6267 	EXP 	New trial (rep=1, index=10): OrderedDict([('corrAns', 'k'), ('directNote', None)])
60.6304 	DATA 	Keypress: s
60.6361 	EXP 	map: autoDraw = False
60.6361 	EXP 	map: autoDraw = True
60.6940 	EXP 	New trial (rep=1, index=11): OrderedDict([('corrAns', 's'), ('directNote', None)])
60.6983 	DATA 	Keypress: k
60.7032 	EXP 	map: autoDraw = False
60.7032 	EXP 	map: autoDraw = True
60.7731 	DATA 	Keypress: s
60.7884 	EXP 	New trial (rep=1, index=12): OrderedDict([('corrAns', 'k'), ('directNote', None)])
60.8009 	EXP 	map: autoDraw = False
60.8009 	EXP 	map: autoDraw = True
60.8220 	EXP 	New trial (rep=1, index=13): OrderedDict([('corrAns', 's'), ('directNote', 'k = right')])
60.8243 	DATA 	Keypress: k
60.8341 	EXP 	map: autoDraw = False
60.8341 	EXP 	map: autoDraw = True
60.9606 	EXP 	New trial (rep=1, index=14): OrderedDict([('corrAns', 'k'), ('directNote', None)])
60.9634 	DATA 	Keypress: s
60.9640 	DATA 	Keypress: k
60.9681 	EXP 	map: autoDraw = False
60.9681 	EXP 	map: autoDraw = True
61.1076 	DATA 	Keypress: s
61.1277 	EXP 	New trial (rep=1, index=15): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.1316 	DATA 	Keypress: k
61.1369 	EXP 	map: autoDraw = False
61.1369 	EXP 	map: autoDraw = True
61.2434 	EXP 	New trial (rep=1, index=16): OrderedDict([('corrAns', 's'), ('directNote', None)])
61.2473 	DATA 	Keypress: k
61.2528 	EXP 	map: autoDraw = False
61.2528 	EXP 	map: autoDraw = True
61.3281 	EXP 	New trial (rep=1, index=17): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.3319 	DATA 	Keypress: s
61.3408 	EXP 	map: autoDraw = False
61.3408 	EXP 	map: autoDraw = True
61.3758 	EXP 	New trial (rep=1, index=18): OrderedDict([('corrAns', 's'), ('directNote', None)])
61.3801 	DATA 	Keypress: k
61.3859 	EXP 	map: autoDraw = False
61.3859 	EXP 	map: autoDraw = True
61.4926 	EXP 	New trial (rep=1, index=19): OrderedDict([('corrAns', 's'), ('directNote', None)])
61.4952 	DATA 	Keypress: s
61.4960 	DATA 	Keypress: k
61.5003 	EXP 	map: autoDraw = False
61.5003 	EXP 	map: autoDraw = True
61.6062 	DATA 	Keypress: k
61.6278 	EXP 	New trial (rep=1, index=20): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.6359 	EXP 	map: autoDraw = False
61.6359 	EXP 	map: autoDraw = True
61.6438 	DATA 	Keypress: s
61.6600 	EXP 	New trial (rep=1, index=21): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.6680 	EXP 	map: autoDraw = False
61.6680 	EXP 	map: autoDraw = True
61.8257 	EXP 	New trial (rep=1, index=22): OrderedDict([('corrAns', 's'), ('directNote', None)])
61.8294 	DATA 	Keypress: k
61.8316 	DATA 	Keypress: s
61.8369 	EXP 	map: autoDraw = False
61.8369 	EXP 	map: autoDraw = True
61.9438 	EXP 	New trial (rep=1, index=23): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.9464 	DATA 	Keypress: k
61.9522 	EXP 	map: autoDraw = False
61.9522 	EXP 	map: autoDraw = True
61.9896 	EXP 	New trial (rep=1, index=24): OrderedDict([('corrAns', 'k'), ('directNote', None)])
61.9922 	DATA 	Keypress: s
61.9996 	EXP 	map: autoDraw = False
61.9996 	EXP 	map: autoDraw = True
62.0774 	EXP 	New trial (rep=1, index=25): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.0813 	DATA 	Keypress: k
62.0869 	EXP 	map: autoDraw = False
62.0869 	EXP 	map: autoDraw = True
62.1597 	EXP 	New trial (rep=1, index=26): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.1640 	DATA 	Keypress: s
62.1723 	EXP 	map: autoDraw = False
62.1723 	EXP 	map: autoDraw = True
62.2218 	EXP 	New trial (rep=1, index=27): OrderedDict([('corrAns', 'k'), ('directNote', None)])
62.2242 	DATA 	Keypress: k
62.2329 	EXP 	map: autoDraw = False
62.2329 	EXP 	map: autoDraw = True
62.3431 	EXP 	New trial (rep=1, index=28): OrderedDict([('corrAns', 'k'), ('directNote', None)])
62.3469 	DATA 	Keypress: k
62.3492 	DATA 	Keypress: s
62.3553 	EXP 	map: autoDraw = False
62.3553 	EXP 	map: autoDraw = True
62.4766 	EXP 	New trial (rep=1, index=29): OrderedDict([('corrAns', 'k'), ('directNote', None)])
62.4808 	DATA 	Keypress: k
62.4884 	EXP 	map: autoDraw = False
62.4884 	EXP 	map: autoDraw = True
62.5098 	EXP 	New trial (rep=1, index=30): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.5141 	DATA 	Keypress: s
62.5200 	EXP 	map: autoDraw = False
62.5200 	EXP 	map: autoDraw = True
62.6040 	EXP 	New trial (rep=1, index=31): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.6065 	DATA 	Keypress: k
62.6156 	EXP 	map: autoDraw = False
62.6156 	EXP 	map: autoDraw = True
62.6718 	EXP 	New trial (rep=2, index=0): OrderedDict([('corrAns', 'k'), ('directNote', None)])
62.6741 	DATA 	Keypress: s
62.6821 	EXP 	map: autoDraw = False
62.6821 	EXP 	map: autoDraw = True
62.7432 	EXP 	New trial (rep=2, index=1): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.7473 	DATA 	Keypress: k
62.7532 	EXP 	map: autoDraw = False
62.7532 	EXP 	map: autoDraw = True
62.8423 	EXP 	New trial (rep=2, index=2): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.8468 	DATA 	Keypress: s
62.8551 	EXP 	map: autoDraw = False
62.8551 	EXP 	map: autoDraw = True
62.8919 	EXP 	New trial (rep=2, index=3): OrderedDict([('corrAns', 's'), ('directNote', None)])
62.8960 	DATA 	Keypress: k
62.9019 	EXP 	map: autoDraw = False
62.9019 	EXP 	map: autoDraw = True
63.0091 	EXP 	New trial (rep=2, index=4): OrderedDict([('corrAns', 'k'), ('directNote', None)])
63.0135 	DATA 	Keypress: s
63.0161 	DATA 	Keypress: k
63.0214 	EXP 	map: autoDraw = False
63.0214 	EXP 	map: autoDraw = True
63.1557 	DATA 	Keypress: k
63.1754 	EXP 	New trial (rep=2, index=5): OrderedDict([('corrAns', 's'), ('directNote', None)])
63.1795 	DATA 	Keypress: s
63.1851 	EXP 	map: autoDraw = False
63.1851 	EXP 	map: autoDraw = True
63.2915 	DATA 	Keypress: k
63.3083 	EXP 	New trial (rep=2, index=6): OrderedDict([('corrAns', 's'), ('directNote', None)])
63.3169 	EXP 	map: autoDraw = False
63.3169 	EXP 	map: autoDraw = True
63.3421 	EXP 	New trial (rep=2, index=7): OrderedDict([('corrAns', 's'), ('directNote', None)])
63.3459 	DATA 	Keypress: s
63.3515 	EXP 	map: autoDraw = False
63.3515 	EXP 	map: autoDraw = True
63.4422 	EXP 	New trial (rep=2, index=8): OrderedDict([('corrAns', 'k'), ('directNote', None)])
63.4463 	DATA 	Keypress: k
63.4519 	EXP 	map: autoDraw = False
63.4519 	EXP 	map: autoDraw = True
63.5714 	DATA 	Keypress: k
63.5869 	EXP 	New trial (rep=2, index=9): OrderedDict([('corrAns', 'k'), ('directNote', None)])
63.5981 	EXP 	map: autoDraw = False
63.5981 	EXP 	map: autoDraw = True
63.6410 	EXP 	New trial (rep=2, index=10): OrderedDict([('corrAns', 'k'), ('directNote', None)])
63.6448 	DATA 	Keypress: s
63.6504 	EXP 	map: autoDraw = False
63.6504 	EXP 	map: autoDraw = True
63.7199 	EXP 	New trial (rep=2, index=11): OrderedDict([('corrAns', 'k'), ('directNote', None)])
63.7220 	DATA 	Keypress: k
63.7316 	EXP 	map: autoDraw = False
63.7316 	EXP 	map: autoDraw = True
63.8026 	EXP 	New trial (rep=2, index=12): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
63.8047 	DATA 	Keypress: s
63.8148 	EXP 	map: autoDraw = False
63.8148 	EXP 	map: autoDraw = True
63.8736 	EXP 	New trial (rep=2, index=13): OrderedDict([('corrAns', 's'), ('directNote', None)])
63.8757 	DATA 	Keypress: k
63.8819 	EXP 	map: autoDraw = False
63.8819 	EXP 	map: autoDraw = True
63.9581 	EXP 	New trial (rep=2, index=14): OrderedDict([('corrAns', 's'), ('directNote', None)])
63.9625 	DATA 	Keypress: s
63.9680 	EXP 	map: autoDraw = False
63.9680 	EXP 	map: autoDraw = True
64.0050 	DATA 	Keypress: k
64.0246 	EXP 	New trial (rep=2, index=15): OrderedDict([('corrAns', 'k'), ('directNote', None)])
64.0318 	EXP 	map: autoDraw = False
64.0318 	EXP 	map: autoDraw = True
64.1384 	DATA 	Keypress: s
64.1576 	EXP 	New trial (rep=2, index=16): OrderedDict([('corrAns', 'k'), ('directNote', None)])
64.1614 	DATA 	Keypress: k
64.1674 	EXP 	map: autoDraw = False
64.1674 	EXP 	map: autoDraw = True
64.2867 	DATA 	Keypress: k
64.3075 	EXP 	New trial (rep=2, index=17): OrderedDict([('corrAns', 's'), ('directNote', None)])
64.3113 	DATA 	Keypress: s
64.3169 	EXP 	map: autoDraw = False
64.3169 	EXP 	map: autoDraw = True
64.4351 	DATA 	Keypress: k
64.4566 	EXP 	New trial (rep=2, index=18): OrderedDict([('corrAns', 's'), ('directNote', None)])
64.4644 	EXP 	map: autoDraw = False
64.4644 	EXP 	map: autoDraw = True
64.4701 	DATA 	Keypress: s
64.5907 	EXP 	New trial (rep=2, index=19): OrderedDict([('corrAns', 'k'), ('directNote', None)])
64.5951 	DATA 	Keypress: k
64.6034 	EXP 	map: autoDraw = False
64.6034 	EXP 	map: autoDraw = True
64.6736 	EXP 	New trial (rep=2, index=20): OrderedDict([('corrAns', 's'), ('directNote', None)])
64.6762 	DATA 	Keypress: s
64.6811 	EXP 	map: autoDraw = False
64.6811 	EXP 	map: autoDraw = True
64.7222 	EXP 	New trial (rep=2, index=21): OrderedDict([('corrAns', 'k'), ('directNote', None)])
64.7258 	DATA 	Keypress: k
64.7313 	EXP 	map: autoDraw = False
64.7313 	EXP 	map: autoDraw = True
64.8380 	DATA 	Keypress: s
64.8569 	EXP 	New trial (rep=2, index=22): OrderedDict([('corrAns', 's'), ('directNote', None)])
64.8605 	DATA 	Keypress: k
64.8663 	EXP 	map: autoDraw = False
64.8663 	EXP 	map: autoDraw = True
64.9744 	DATA 	Keypress: k
64.9905 	EXP 	New trial (rep=2, index=23): OrderedDict([('corrAns', 's'), ('directNote', None)])
64.9992 	EXP 	map: autoDraw = False
64.9992 	EXP 	map: autoDraw = True
65.0214 	EXP 	New trial (rep=2, index=24): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.0243 	DATA 	Keypress: s
65.0312 	EXP 	map: autoDraw = False
65.0312 	EXP 	map: autoDraw = True
65.1236 	EXP 	New trial (rep=2, index=25): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.1284 	DATA 	Keypress: k
65.1361 	EXP 	map: autoDraw = False
65.1361 	EXP 	map: autoDraw = True
65.2038 	DATA 	Keypress: s
65.2241 	EXP 	New trial (rep=2, index=26): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.2343 	EXP 	map: autoDraw = False
65.2343 	EXP 	map: autoDraw = True
65.2524 	EXP 	New trial (rep=2, index=27): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.2546 	DATA 	Keypress: k
65.2638 	EXP 	map: autoDraw = False
65.2638 	EXP 	map: autoDraw = True
65.3532 	DATA 	Keypress: s
65.3731 	EXP 	New trial (rep=2, index=28): OrderedDict([('corrAns', 's'), ('directNote', 'k = right')])
65.3811 	EXP 	map: autoDraw = False
65.3811 	EXP 	map: autoDraw = True
65.3890 	DATA 	Keypress: k
65.4073 	EXP 	New trial (rep=2, index=29): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.4158 	EXP 	map: autoDraw = False
65.4158 	EXP 	map: autoDraw = True
65.5207 	DATA 	Keypress: k
65.5406 	EXP 	New trial (rep=2, index=30): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.5447 	DATA 	Keypress: s
65.5505 	EXP 	map: autoDraw = False
65.5505 	EXP 	map: autoDraw = True
65.6560 	EXP 	New trial (rep=2, index=31): OrderedDict([('corrAns', 's'), ('directNote', None)])
65.6621 	DATA 	Keypress: k
65.6676 	EXP 	map: autoDraw = False
65.6676 	EXP 	map: autoDraw = True
65.7223 	EXP 	New trial (rep=3, index=0): OrderedDict([('corrAns', 's'), ('directNote', None)])
65.7255 	DATA 	Keypress: s
65.7313 	EXP 	map: autoDraw = False
65.7313 	EXP 	map: autoDraw = True
65.8176 	EXP 	New trial (rep=3, index=1): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.8201 	DATA 	Keypress: k
65.8301 	EXP 	map: autoDraw = False
65.8301 	EXP 	map: autoDraw = True
65.8878 	EXP 	New trial (rep=3, index=2): OrderedDict([('corrAns', 's'), ('directNote', None)])
65.8930 	DATA 	Keypress: s
65.8984 	EXP 	map: autoDraw = False
65.8984 	EXP 	map: autoDraw = True
65.9391 	EXP 	New trial (rep=3, index=3): OrderedDict([('corrAns', 'k'), ('directNote', None)])
65.9425 	DATA 	Keypress: k
65.9479 	EXP 	map: autoDraw = False
65.9479 	EXP 	map: autoDraw = True
66.0727 	EXP 	New trial (rep=3, index=4): OrderedDict([('corrAns', 's'), ('directNote', None)])
66.0769 	DATA 	Keypress: s
66.0787 	DATA 	Keypress: k
66.0847 	EXP 	map: autoDraw = False
66.0847 	EXP 	map: autoDraw = True
66.1846 	EXP 	New trial (rep=3, index=5): OrderedDict([('corrAns', 'k'), ('directNote', None)])
66.1883 	DATA 	Keypress: k
66.1961 	EXP 	map: autoDraw = False
66.1961 	EXP 	map: autoDraw = True
66.2174 	DATA 	Keypress: s
66.2359 	EXP 	New trial (rep=3, index=6): OrderedDict([('corrAns', 'k'), ('directNote', None)])
66.2469 	EXP 	map: autoDraw = False
66.2469 	EXP 	map: autoDraw = True
66.3193 	EXP 	New trial (rep=3, index=7): OrderedDict([('corrAns', 'k'), ('directNote', None)])
66.3225 	DATA 	Keypress: k
66.3302 	EXP 	map: autoDraw = False
66.3302 	EXP 	map: autoDraw = True
66.4230 	EXP 	New trial (rep=3, index=8): OrderedDict([('corrAns', 'k'), ('directNote', None)])
66.4276 	DATA 	Keypress: k
66.4294 	DATA 	Keypress: s
66.4349 	EXP 	map: autoDraw = False
66.4349 	EXP 	map: autoDraw = True
66.5168 	DATA 	Keypress: k
66.5370 	EXP 	New trial (rep=3, index=9): OrderedDict([('corrAns', 's'), ('directNote', None)])
66.5463 	EXP 	map: autoDraw = False
66.5463 	EXP 	map: autoDraw = True
66.5881 	EXP 	New trial (rep=3, index=10): OrderedDict([('corrAns', 's'), ('directNote', None)])
66.5921 	DATA 	Keypress: s
66.5978 	EXP 	map: autoDraw = False
66.5978 	EXP 	map: autoDraw = True
66.6356 	DATA 	Keypress: k
66.6555 	EXP 	New trial (rep=3, index=11): OrderedDict([('corrAns', 'k'), ('directNote', None)])
