1.5752 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
82.4315 	DATA 	Keypress: space
83.1733 	EXP 	Imported road map conditions.xlsx as conditions, 32 conditions, 2 params
83.1754 	EXP 	Created sequence: random, trialTypes=32, nReps=1, seed=None
83.1759 	EXP 	New trial (rep=0, index=0): OrderedDict([('corrAns', 's'), ('directNote', None)])
83.4620 	EXP 	instrText: autoDraw = False
83.4620 	EXP 	map: autoDraw = True
102.4664 	EXP 	New trial (rep=0, index=1): OrderedDict([('corrAns', 'k'), ('directNote', None)])
102.4783 	EXP 	map: autoDraw = False
102.4783 	EXP 	map: autoDraw = True
122.4649 	EXP 	New trial (rep=0, index=2): OrderedDict([('corrAns', 'k'), ('directNote', None)])
122.4780 	EXP 	map: autoDraw = False
122.4780 	EXP 	map: autoDraw = True
138.9034 	DATA 	Keypress: s
142.3866 	EXP 	New trial (rep=0, index=3): OrderedDict([('corrAns', 'k'), ('directNote', None)])
142.3902 	DATA 	Keypress: s
142.3960 	EXP 	map: autoDraw = False
142.3960 	EXP 	map: autoDraw = True
145.4669 	EXP 	New trial (rep=0, index=4): OrderedDict([('corrAns', 's'), ('directNote', None)])
145.4711 	DATA 	Keypress: k
145.4767 	EXP 	map: autoDraw = False
145.4767 	EXP 	map: autoDraw = True
147.0140 	DATA 	Keypress: k
147.0318 	EXP 	New trial (rep=0, index=5): OrderedDict([('corrAns', 'k'), ('directNote', None)])
147.0410 	EXP 	map: autoDraw = False
147.0410 	EXP 	map: autoDraw = True
148.5476 	EXP 	New trial (rep=0, index=6): OrderedDict([('corrAns', 's'), ('directNote', None)])
148.5515 	DATA 	Keypress: s
148.5571 	EXP 	map: autoDraw = False
148.5571 	EXP 	map: autoDraw = True
150.2631 	EXP 	New trial (rep=0, index=7): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
150.2669 	DATA 	Keypress: s
150.2722 	EXP 	map: autoDraw = False
150.2722 	EXP 	map: autoDraw = True
151.0122 	EXP 	New trial (rep=0, index=8): OrderedDict([('corrAns', 's'), ('directNote', None)])
151.0161 	DATA 	Keypress: k
151.0223 	EXP 	map: autoDraw = False
151.0223 	EXP 	map: autoDraw = True
151.6787 	EXP 	New trial (rep=0, index=9): OrderedDict([('corrAns', 'k'), ('directNote', None)])
151.6825 	DATA 	Keypress: k
151.6882 	EXP 	map: autoDraw = False
151.6882 	EXP 	map: autoDraw = True
153.4097 	EXP 	New trial (rep=0, index=10): OrderedDict([('corrAns', 's'), ('directNote', None)])
153.4139 	DATA 	Keypress: k
153.4200 	EXP 	map: autoDraw = False
153.4200 	EXP 	map: autoDraw = True
156.7236 	EXP 	New trial (rep=0, index=11): OrderedDict([('corrAns', 'k'), ('directNote', None)])
156.7273 	DATA 	Keypress: s
156.7337 	EXP 	map: autoDraw = False
156.7337 	EXP 	map: autoDraw = True
157.7062 	EXP 	New trial (rep=0, index=12): OrderedDict([('corrAns', 's'), ('directNote', None)])
157.7102 	DATA 	Keypress: k
157.7163 	EXP 	map: autoDraw = False
157.7163 	EXP 	map: autoDraw = True
158.5724 	EXP 	New trial (rep=0, index=13): OrderedDict([('corrAns', 'k'), ('directNote', None)])
158.5762 	DATA 	Keypress: s
158.5822 	EXP 	map: autoDraw = False
158.5822 	EXP 	map: autoDraw = True
159.2378 	DATA 	Keypress: s
159.2557 	EXP 	New trial (rep=0, index=14): OrderedDict([('corrAns', 'k'), ('directNote', None)])
159.2651 	EXP 	map: autoDraw = False
159.2651 	EXP 	map: autoDraw = True
161.0212 	EXP 	New trial (rep=0, index=15): OrderedDict([('corrAns', 's'), ('directNote', 'k = right')])
161.0251 	DATA 	Keypress: k
161.0307 	EXP 	map: autoDraw = False
161.0307 	EXP 	map: autoDraw = True
167.6142 	EXP 	New trial (rep=0, index=16): OrderedDict([('corrAns', 's'), ('directNote', None)])
167.6177 	DATA 	Keypress: k
167.6249 	EXP 	map: autoDraw = False
167.6249 	EXP 	map: autoDraw = True
168.9130 	DATA 	Keypress: s
168.9304 	EXP 	New trial (rep=0, index=17): OrderedDict([('corrAns', 'k'), ('directNote', None)])
168.9403 	EXP 	map: autoDraw = False
168.9403 	EXP 	map: autoDraw = True
169.2961 	EXP 	New trial (rep=0, index=18): OrderedDict([('corrAns', 'k'), ('directNote', None)])
169.2995 	DATA 	Keypress: k
169.3067 	EXP 	map: autoDraw = False
169.3067 	EXP 	map: autoDraw = True
169.5802 	EXP 	New trial (rep=0, index=19): OrderedDict([('corrAns', 's'), ('directNote', None)])
169.5843 	DATA 	Keypress: s
169.5901 	EXP 	map: autoDraw = False
169.5901 	EXP 	map: autoDraw = True
169.7309 	EXP 	New trial (rep=0, index=20): OrderedDict([('corrAns', 's'), ('directNote', None)])
169.7352 	DATA 	Keypress: k
169.7453 	EXP 	map: autoDraw = False
169.7453 	EXP 	map: autoDraw = True
169.9633 	EXP 	New trial (rep=0, index=21): OrderedDict([('corrAns', 's'), ('directNote', None)])
169.9675 	DATA 	Keypress: s
169.9731 	EXP 	map: autoDraw = False
169.9731 	EXP 	map: autoDraw = True
170.0802 	EXP 	New trial (rep=0, index=22): OrderedDict([('corrAns', 'k'), ('directNote', None)])
170.0842 	DATA 	Keypress: k
170.0922 	EXP 	map: autoDraw = False
170.0922 	EXP 	map: autoDraw = True
170.2797 	EXP 	New trial (rep=0, index=23): OrderedDict([('corrAns', 's'), ('directNote', None)])
170.2839 	DATA 	Keypress: s
170.2904 	EXP 	map: autoDraw = False
170.2904 	EXP 	map: autoDraw = True
170.4129 	EXP 	New trial (rep=0, index=24): OrderedDict([('corrAns', 'k'), ('directNote', None)])
170.4169 	DATA 	Keypress: k
170.4224 	EXP 	map: autoDraw = False
170.4224 	EXP 	map: autoDraw = True
170.6130 	EXP 	New trial (rep=0, index=25): OrderedDict([('corrAns', 's'), ('directNote', None)])
170.6170 	DATA 	Keypress: s
170.6225 	EXP 	map: autoDraw = False
170.6225 	EXP 	map: autoDraw = True
170.7960 	EXP 	New trial (rep=0, index=26): OrderedDict([('corrAns', 's'), ('directNote', None)])
170.7997 	DATA 	Keypress: k
170.8055 	EXP 	map: autoDraw = False
170.8055 	EXP 	map: autoDraw = True
170.9294 	EXP 	New trial (rep=0, index=27): OrderedDict([('corrAns', 'k'), ('directNote', None)])
170.9333 	DATA 	Keypress: s
170.9390 	EXP 	map: autoDraw = False
170.9390 	EXP 	map: autoDraw = True
171.1124 	EXP 	New trial (rep=0, index=28): OrderedDict([('corrAns', 'k'), ('directNote', None)])
171.1163 	DATA 	Keypress: k
171.1212 	EXP 	map: autoDraw = False
171.1212 	EXP 	map: autoDraw = True
171.1959 	EXP 	New trial (rep=0, index=29): OrderedDict([('corrAns', 'k'), ('directNote', None)])
171.2006 	DATA 	Keypress: s
171.2063 	EXP 	map: autoDraw = False
171.2063 	EXP 	map: autoDraw = True
171.3953 	EXP 	New trial (rep=0, index=30): OrderedDict([('corrAns', 'k'), ('directNote', None)])
171.3992 	DATA 	Keypress: k
171.4043 	EXP 	map: autoDraw = False
171.4043 	EXP 	map: autoDraw = True
171.5109 	DATA 	Keypress: s
171.5284 	EXP 	New trial (rep=0, index=31): OrderedDict([('corrAns', 's'), ('directNote', None)])
171.5377 	EXP 	map: autoDraw = False
171.5377 	EXP 	map: autoDraw = True
171.6947 	DATA 	Keypress: k
171.7194 	EXP 	map: autoDraw = False
171.7194 	EXP 	text: autoDraw = True
171.8256 	DATA 	Keypress: s
171.8359 	EXP 	text: autoDraw = False
172.5045 	EXP 	window1: mouseVisible = True
