0.8774 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.0941 	EXP 	map: autoDraw = False
19.0941 	EXP 	map: autoDraw = True
20.2334 	DATA 	Keypress: k
20.2536 	EXP 	New trial (rep=0, index=9): OrderedDict([('corrAns', 's'), ('directNote', None)])
20.2619 	EXP 	map: autoDraw = False
20.2619 	EXP 	map: autoDraw = True
23.5302 	EXP 	New trial (rep=0, index=10): OrderedDict([('corrAns', 's'), ('directNote', None)])
23.5330 	DATA 	Keypress: s
23.5403 	EXP 	map: autoDraw = False
23.5403 	EXP 	map: autoDraw = True
24.4337 	EXP 	New trial (rep=0, index=11): OrderedDict([('corrAns', 'k'), ('directNote', None)])
24.4379 	DATA 	Keypress: k
24.4440 	EXP 	map: autoDraw = False
24.4440 	EXP 	map: autoDraw = True
25.3289 	DATA 	Keypress: s
25.3506 	EXP 	New trial (rep=0, index=12): OrderedDict([('corrAns', 's'), ('directNote', None)])
25.3592 	EXP 	map: autoDraw = False
25.3592 	EXP 	map: autoDraw = True
26.4146 	EXP 	New trial (rep=0, index=13): OrderedDict([('corrAns', 'k'), ('directNote', None)])
26.4170 	DATA 	Keypress: s
26.4225 	EXP 	map: autoDraw = False
26.4225 	EXP 	map: autoDraw = True
28.0421 	EXP 	New trial (rep=0, index=14): OrderedDict([('corrAns', 's'), ('directNote', None)])
28.0449 	DATA 	Keypress: k
28.0535 	EXP 	map: autoDraw = False
28.0535 	EXP 	map: autoDraw = True
29.5735 	DATA 	Keypress: k
29.5902 	EXP 	New trial (rep=0, index=15): OrderedDict([('corrAns', 'k'), ('directNote', None)])
29.6025 	EXP 	map: autoDraw = False
29.6025 	EXP 	map: autoDraw = True
30.5121 	EXP 	New trial (rep=0, index=16): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
30.5144 	DATA 	Keypress: s
30.5191 	EXP 	map: autoDraw = False
30.5191 	EXP 	map: autoDraw = True
33.5543 	EXP 	New trial (rep=0, index=17): OrderedDict([('corrAns', 'k'), ('directNote', None)])
33.5570 	DATA 	Keypress: k
33.5655 	EXP 	map: autoDraw = False
33.5655 	EXP 	map: autoDraw = True
35.5718 	EXP 	New trial (rep=0, index=18): OrderedDict([('corrAns', 's'), ('directNote', None)])
35.5755 	DATA 	Keypress: k
35.5809 	EXP 	map: autoDraw = False
35.5809 	EXP 	map: autoDraw = True
36.3702 	DATA 	Keypress: s
36.3897 	EXP 	New trial (rep=0, index=19): OrderedDict([('corrAns', 'k'), ('directNote', None)])
36.3975 	EXP 	map: autoDraw = False
36.3975 	EXP 	map: autoDraw = True
37.9890 	EXP 	New trial (rep=0, index=20): OrderedDict([('corrAns', 's'), ('directNote', None)])
37.9963 	DATA 	Keypress: s
38.0016 	EXP 	map: autoDraw = False
38.0016 	EXP 	map: autoDraw = True
39.3510 	DATA 	Keypress: k
39.3711 	EXP 	New trial (rep=0, index=21): OrderedDict([('corrAns', 's'), ('directNote', None)])
39.3793 	EXP 	map: autoDraw = False
39.3793 	EXP 	map: autoDraw = True
41.4970 	EXP 	New trial (rep=0, index=22): OrderedDict([('corrAns', 's'), ('directNote', None)])
41.4993 	DATA 	Keypress: k
41.5089 	EXP 	map: autoDraw = False
41.5089 	EXP 	map: autoDraw = True
46.1924 	EXP 	New trial (rep=0, index=23): OrderedDict([('corrAns', 's'), ('directNote', None)])
46.1944 	DATA 	Keypress: s
46.2057 	EXP 	map: autoDraw = False
46.2057 	EXP 	map: autoDraw = True
66.2045 	EXP 	map: autoDraw = False
70.8103 	EXP 	New trial (rep=0, index=24): OrderedDict([('corrAns', 's'), ('directNote', None)])
70.8159 	DATA 	Keypress: s
70.8216 	EXP 	map: autoDraw = False
70.8216 	EXP 	map: autoDraw = True
71.4744 	DATA 	Keypress: s
71.4895 	EXP 	New trial (rep=0, index=25): OrderedDict([('corrAns', 'k'), ('directNote', None)])
71.5009 	EXP 	map: autoDraw = False
71.5009 	EXP 	map: autoDraw = True
71.6221 	EXP 	New trial (rep=0, index=26): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.6242 	DATA 	Keypress: s
71.6346 	EXP 	map: autoDraw = False
71.6346 	EXP 	map: autoDraw = True
72.0742 	DATA 	Keypress: escape
72.5366 	EXP 	window1: mouseVisible = True
