7.6489 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
128.4508 	EXP 	New trial (rep=26, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
128.4546 	DATA 	Keypress: k
128.4604 	EXP 	map: autoDraw = False
128.4604 	EXP 	map: autoDraw = True
128.7655 	EXP 	New trial (rep=27, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
128.7693 	DATA 	Keypress: k
128.7753 	EXP 	map: autoDraw = False
128.7753 	EXP 	map: autoDraw = True
129.0962 	EXP 	New trial (rep=28, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
129.0990 	DATA 	Keypress: k
129.1056 	EXP 	map: autoDraw = False
129.1056 	EXP 	map: autoDraw = True
129.3988 	EXP 	New trial (rep=29, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
129.4031 	DATA 	Keypress: k
129.4097 	EXP 	map: autoDraw = False
129.4097 	EXP 	map: autoDraw = True
129.6833 	EXP 	New trial (rep=30, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
129.6870 	DATA 	Keypress: k
129.6929 	EXP 	map: autoDraw = False
129.6929 	EXP 	map: autoDraw = True
129.9475 	EXP 	New trial (rep=31, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
129.9522 	DATA 	Keypress: k
129.9579 	EXP 	map: autoDraw = False
129.9579 	EXP 	map: autoDraw = True
130.4011 	DATA 	Keypress: k
130.4046 	EXP 	map: autoDraw = False
130.4046 	EXP 	text: autoDraw = True
133.7219 	DATA 	Keypress: k
133.7331 	EXP 	text: autoDraw = False
134.9606 	EXP 	window1: mouseVisible = True
