0.9242 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
30.1397 	EXP 	New trial (rep=3, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
30.1420 	DATA 	Keypress: s
30.1523 	EXP 	map: autoDraw = False
30.1523 	EXP 	map: autoDraw = True
30.4574 	EXP 	New trial (rep=4, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
30.4600 	DATA 	Keypress: k
30.4691 	EXP 	map: autoDraw = False
30.4691 	EXP 	map: autoDraw = True
30.7756 	EXP 	New trial (rep=5, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
30.7808 	DATA 	Keypress: s
30.7863 	EXP 	map: autoDraw = False
30.7863 	EXP 	map: autoDraw = True
31.0738 	EXP 	New trial (rep=6, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
31.0765 	DATA 	Keypress: k
31.0854 	EXP 	map: autoDraw = False
31.0854 	EXP 	map: autoDraw = True
31.3427 	EXP 	New trial (rep=7, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
31.3458 	DATA 	Keypress: s
31.3511 	EXP 	map: autoDraw = False
31.3511 	EXP 	map: autoDraw = True
31.6233 	EXP 	New trial (rep=8, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
31.6261 	DATA 	Keypress: k
31.6338 	EXP 	map: autoDraw = False
31.6338 	EXP 	map: autoDraw = True
31.8408 	EXP 	New trial (rep=9, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
31.8441 	DATA 	Keypress: s
31.8503 	EXP 	map: autoDraw = False
31.8503 	EXP 	map: autoDraw = True
32.1554 	EXP 	New trial (rep=10, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
32.1581 	DATA 	Keypress: k
32.1672 	EXP 	map: autoDraw = False
32.1672 	EXP 	map: autoDraw = True
32.4214 	DATA 	Keypress: s
32.4380 	EXP 	New trial (rep=11, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
32.4502 	EXP 	map: autoDraw = False
32.4502 	EXP 	map: autoDraw = True
32.7073 	EXP 	New trial (rep=12, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
32.7102 	DATA 	Keypress: k
32.7172 	EXP 	map: autoDraw = False
32.7172 	EXP 	map: autoDraw = True
32.9878 	EXP 	New trial (rep=13, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
32.9904 	DATA 	Keypress: s
32.9996 	EXP 	map: autoDraw = False
32.9996 	EXP 	map: autoDraw = True
33.2401 	EXP 	New trial (rep=14, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
33.2463 	DATA 	Keypress: k
33.2509 	EXP 	map: autoDraw = False
33.2509 	EXP 	map: autoDraw = True
33.5212 	EXP 	New trial (rep=15, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
33.5231 	DATA 	Keypress: s
33.5325 	EXP 	map: autoDraw = False
33.5325 	EXP 	map: autoDraw = True
33.7537 	DATA 	Keypress: k
33.7706 	EXP 	New trial (rep=16, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
33.7831 	EXP 	map: autoDraw = False
33.7831 	EXP 	map: autoDraw = True
34.0555 	EXP 	New trial (rep=17, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
34.0583 	DATA 	Keypress: s
34.0652 	EXP 	map: autoDraw = False
34.0652 	EXP 	map: autoDraw = True
34.3365 	EXP 	New trial (rep=18, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
34.3388 	DATA 	Keypress: k
34.3484 	EXP 	map: autoDraw = False
34.3484 	EXP 	map: autoDraw = True
34.6537 	EXP 	New trial (rep=19, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
34.6565 	DATA 	Keypress: s
34.6652 	EXP 	map: autoDraw = False
34.6652 	EXP 	map: autoDraw = True
34.9364 	DATA 	Keypress: k
34.9535 	EXP 	New trial (rep=20, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
34.9649 	EXP 	map: autoDraw = False
34.9649 	EXP 	map: autoDraw = True
35.2208 	EXP 	New trial (rep=21, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
35.2229 	DATA 	Keypress: s
35.2312 	EXP 	map: autoDraw = False
35.2312 	EXP 	map: autoDraw = True
35.4846 	DATA 	Keypress: k
35.5033 	EXP 	New trial (rep=22, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
35.5147 	EXP 	map: autoDraw = False
35.5147 	EXP 	map: autoDraw = True
35.8393 	EXP 	New trial (rep=23, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
35.8419 	DATA 	Keypress: s
35.8473 	EXP 	map: autoDraw = False
35.8473 	EXP 	map: autoDraw = True
36.1023 	DATA 	Keypress: k
36.1221 	EXP 	New trial (rep=24, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
36.1306 	EXP 	map: autoDraw = False
36.1306 	EXP 	map: autoDraw = True
36.4516 	EXP 	New trial (rep=25, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
36.4537 	DATA 	Keypress: s
36.4636 	EXP 	map: autoDraw = False
36.4636 	EXP 	map: autoDraw = True
36.7865 	EXP 	New trial (rep=26, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
36.7885 	DATA 	Keypress: k
36.7965 	EXP 	map: autoDraw = False
36.7965 	EXP 	map: autoDraw = True
37.0863 	EXP 	New trial (rep=27, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
37.0895 	DATA 	Keypress: s
37.0963 	EXP 	map: autoDraw = False
37.0963 	EXP 	map: autoDraw = True
37.3843 	EXP 	New trial (rep=28, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
37.3872 	DATA 	Keypress: k
37.3961 	EXP 	map: autoDraw = False
37.3961 	EXP 	map: autoDraw = True
37.7009 	DATA 	Keypress: s
37.7178 	EXP 	New trial (rep=29, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
37.7290 	EXP 	map: autoDraw = False
37.7290 	EXP 	map: autoDraw = True
37.9854 	EXP 	New trial (rep=30, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
37.9883 	DATA 	Keypress: k
37.9953 	EXP 	map: autoDraw = False
37.9953 	EXP 	map: autoDraw = True
38.2522 	EXP 	New trial (rep=31, index=0): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
38.2552 	DATA 	Keypress: s
38.2624 	EXP 	map: autoDraw = False
38.2624 	EXP 	map: autoDraw = True
38.5704 	DATA 	Keypress: k
38.5771 	EXP 	map: autoDraw = False
38.5771 	EXP 	text: autoDraw = True
43.4451 	DATA 	Keypress: escape
43.4561 	EXP 	text: autoDraw = False
43.7277 	EXP 	window1: mouseVisible = True
