0.8743 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
37.5628 	EXP 	New trial (rep=0, index=22): OrderedDict([('corrAns', 'k'), ('directNote', None)])
37.5663 	DATA 	Keypress: s
37.5725 	EXP 	map: autoDraw = False
37.5725 	EXP 	map: autoDraw = True
37.6815 	DATA 	Keypress: k
37.6959 	EXP 	New trial (rep=0, index=23): OrderedDict([('corrAns', 's'), ('directNote', None)])
37.7059 	EXP 	map: autoDraw = False
37.7059 	EXP 	map: autoDraw = True
37.8766 	EXP 	New trial (rep=0, index=24): OrderedDict([('corrAns', 's'), ('directNote', None)])
37.8791 	DATA 	Keypress: s
37.8889 	EXP 	map: autoDraw = False
37.8889 	EXP 	map: autoDraw = True
38.0286 	EXP 	New trial (rep=0, index=25): OrderedDict([('corrAns', 's'), ('directNote', None)])
38.0324 	DATA 	Keypress: k
38.0388 	EXP 	map: autoDraw = False
38.0388 	EXP 	map: autoDraw = True
38.2463 	EXP 	New trial (rep=0, index=26): OrderedDict([('corrAns', 's'), ('directNote', 'k = right')])
38.2497 	DATA 	Keypress: s
38.2554 	EXP 	map: autoDraw = False
38.2554 	EXP 	map: autoDraw = True
38.4284 	DATA 	Keypress: k
38.4433 	EXP 	New trial (rep=0, index=27): OrderedDict([('corrAns', 'k'), ('directNote', None)])
38.4543 	EXP 	map: autoDraw = False
38.4543 	EXP 	map: autoDraw = True
38.6129 	EXP 	New trial (rep=0, index=28): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
38.6167 	DATA 	Keypress: s
38.6224 	EXP 	map: autoDraw = False
38.6224 	EXP 	map: autoDraw = True
38.7597 	DATA 	Keypress: k
38.7791 	EXP 	New trial (rep=0, index=29): OrderedDict([('corrAns', 'k'), ('directNote', None)])
38.7882 	EXP 	map: autoDraw = False
38.7882 	EXP 	map: autoDraw = True
38.9456 	EXP 	New trial (rep=0, index=30): OrderedDict([('corrAns', 's'), ('directNote', None)])
38.9494 	DATA 	Keypress: s
38.9571 	EXP 	map: autoDraw = False
38.9571 	EXP 	map: autoDraw = True
39.1275 	EXP 	New trial (rep=0, index=31): OrderedDict([('corrAns', 'k'), ('directNote', None)])
39.1315 	DATA 	Keypress: k
39.1379 	EXP 	map: autoDraw = False
39.1379 	EXP 	map: autoDraw = True
39.3292 	DATA 	Keypress: s
39.3357 	EXP 	map: autoDraw = False
39.3357 	EXP 	text: autoDraw = True
39.4897 	DATA 	Keypress: k
39.5021 	EXP 	text: autoDraw = False
39.7356 	EXP 	window1: mouseVisible = True
